year,month,quarter,state,brand,body_type,fuel_type,sale_price
2021,6,2,QLD,Ford,Sedan,Diesel,49800.0
2020,6,2,QLD,Nissan,Ute,Petrol,37800.0
2022,10,4,QLD,Nissan,Ute,Hybrid,47100.0
2019,11,4,VIC,Mitsubishi,Hatchback,Petrol,30800.0
2024,10,4,VIC,Toyota,SUV,Hybrid,66600.0
2024,1,1,WA,Kia,Ute,Diesel,42900.0
2023,8,3,QLD,Kia,Hatchback,Diesel,31300.0
2021,12,4,VIC,Kia,SUV,Diesel,40500.0
2024,3,1,NSW,Kia,SUV,Petrol,41900.0
2022,6,2,NSW,Toyota,Wagon,Petrol,44900.0
2024,3,1,NSW,Tesla,Ute,Electric,165200.0
2023,11,4,VIC,Tesla,SUV,Electric,170200.0
2024,2,1,NSW,Toyota,Sedan,Diesel,52100.0
2023,5,2,VIC,Kia,SUV,Petrol,38500.0
2022,1,1,QLD,Kia,Sedan,Petrol,32100.0
2024,9,3,NSW,Tesla,SUV,Electric,159100.0
2022,11,4,QLD,Toyota,SUV,Diesel,49100.0
2023,7,3,QLD,Mitsubishi,Ute,Electric,67800.0
2020,3,1,NSW,Mazda,Ute,Hybrid,49600.0
2023,4,2,QLD,Kia,Hatchback,Petrol,26200.0
2023,6,2,QLD,BYD,SUV,Electric,102100.0
2020,3,1,VIC,Tesla,Hatchback,Electric,105900.0
2019,12,4,NSW,Toyota,SUV,Petrol,47800.0
2023,7,3,VIC,Mitsubishi,Sedan,Petrol,42800.0
2023,6,2,SA,Nissan,Hatchback,Petrol,30700.0
2022,9,3,QLD,Toyota,Sedan,Hybrid,48000.0
2020,12,4,NSW,Isuzu,SUV,Petrol,78800.0
2023,5,2,QLD,Tesla,SUV,Electric,157300.0
2019,4,2,VIC,BYD,Sedan,Electric,86700.0
2022,3,1,VIC,Mazda,Ute,Petrol,41900.0
2020,10,4,QLD,Mazda,Wagon,Hybrid,45400.0
2020,1,1,VIC,Nissan,Ute,Diesel,43500.0
2020,3,1,WA,Hyundai,Hatchback,Diesel,30400.0
2021,3,1,QLD,Toyota,Ute,Hybrid,52400.0
2019,7,3,QLD,Mitsubishi,Hatchback,Diesel,35000.0
2022,7,3,NSW,Toyota,SUV,Petrol,51300.0
2022,12,4,WA,BYD,Hatchback,Electric,79200.0
2022,1,1,SA,Mitsubishi,SUV,Diesel,47200.0
2021,3,1,NSW,Nissan,Hatchback,Petrol,30700.0
2024,8,3,VIC,BYD,SUV,Electric,111100.0
2020,9,3,NSW,Toyota,Ute,Petrol,48000.0
2022,7,3,QLD,Hyundai,Ute,Hybrid,44800.0
2019,7,3,QLD,BYD,Wagon,Electric,78500.0
2019,12,4,NSW,Ford,Ute,Petrol,49900.0
2023,11,4,WA,Nissan,SUV,Petrol,39600.0
2023,8,3,NSW,Tesla,Sedan,Electric,130000.0
2024,6,2,QLD,Toyota,SUV,Petrol,47500.0
2022,11,4,VIC,Nissan,SUV,Petrol,43600.0
2024,3,1,VIC,Toyota,SUV,Electric,85100.0
2019,1,1,NSW,Toyota,SUV,Diesel,51000.0
2019,7,3,NSW,Tesla,Sedan,Electric,128100.0
2019,1,1,QLD,Nissan,Hatchback,Petrol,28400.0
2020,1,1,VIC,Kia,Hatchback,Petrol,28700.0
2022,9,3,NSW,Mazda,SUV,Diesel,51100.0
2023,10,4,NSW,Hyundai,SUV,Hybrid,46800.0
2019,7,3,NSW,Hyundai,SUV,Petrol,35900.0
2024,11,4,QLD,Hyundai,SUV,Electric,56700.0
2024,4,2,QLD,Mazda,SUV,Electric,67600.0
2021,6,2,NSW,Mitsubishi,SUV,Electric,74700.0
2019,1,1,VIC,Nissan,Sedan,Diesel,35300.0
2020,7,3,NSW,Hyundai,Sedan,Hybrid,41300.0
2020,12,4,SA,Mazda,Sedan,Petrol,32300.0
2020,6,2,SA,Isuzu,SUV,Diesel,79200.0
2022,4,2,QLD,BYD,Ute,Electric,88400.0
2020,7,3,SA,Nissan,Hatchback,Hybrid,32000.0
2021,3,1,WA,Toyota,SUV,Hybrid,57000.0
2024,1,1,WA,Toyota,SUV,Hybrid,58600.0
2023,4,2,VIC,Kia,SUV,Petrol,40300.0
2024,3,1,NSW,Mitsubishi,SUV,Petrol,47000.0
2020,1,1,NSW,Ford,Sedan,Petrol,49000.0
2021,2,1,VIC,Mitsubishi,SUV,Diesel,47400.0
2022,11,4,QLD,Toyota,Sedan,Petrol,38600.0
2019,5,2,NSW,Ford,SUV,Petrol,57100.0
2019,8,3,NSW,Mitsubishi,Ute,Petrol,45000.0
2023,1,1,VIC,Ford,SUV,Diesel,63900.0
2023,4,2,NSW,Tesla,Sedan,Electric,148800.0
2022,4,2,VIC,Ford,SUV,Electric,90700.0
2022,5,2,SA,Hyundai,SUV,Hybrid,44000.0
2022,7,3,QLD,Hyundai,Hatchback,Hybrid,35400.0
2019,12,4,QLD,Ford,Ute,Diesel,51600.0
2021,8,3,VIC,Toyota,SUV,Diesel,51600.0
2020,6,2,VIC,Tesla,Ute,Electric,146100.0
2019,1,1,NSW,Isuzu,Sedan,Petrol,60000.0
2024,7,3,WA,Hyundai,Sedan,Petrol,32700.0
2023,3,1,NSW,Toyota,Sedan,Electric,63900.0
2023,6,2,NSW,Nissan,Hatchback,Hybrid,41300.0
2021,8,3,QLD,Mazda,SUV,Diesel,45200.0
2022,7,3,NSW,Toyota,SUV,Diesel,55000.0
2020,10,4,VIC,Hyundai,SUV,Petrol,39400.0
2019,6,2,NSW,Tesla,Ute,Electric,140400.0
2020,9,3,NSW,Mazda,Hatchback,Petrol,32200.0
2024,9,3,NSW,Kia,Hatchback,Petrol,31900.0
2023,1,1,NSW,Ford,Ute,Diesel,65600.0
2022,1,1,QLD,Toyota,Wagon,Diesel,46300.0
2022,1,1,WA,Hyundai,Ute,Diesel,41600.0
2024,8,3,VIC,Tesla,Ute,Electric,155000.0
2019,12,4,WA,Mitsubishi,Wagon,Diesel,43300.0
2021,12,4,NSW,Toyota,SUV,Hybrid,58300.0
2021,10,4,VIC,Toyota,Ute,Diesel,50200.0
2024,7,3,NSW,Mitsubishi,Ute,Electric,70800.0
2024,3,1,QLD,Isuzu,Hatchback,Diesel,57900.0
2020,2,1,VIC,Hyundai,Hatchback,Diesel,31000.0
2024,4,2,QLD,Mitsubishi,Hatchback,Petrol,36700.0
2024,3,1,QLD,Toyota,Van,Petrol,42200.0
2020,7,3,VIC,Hyundai,Sedan,Petrol,30300.0
2022,10,4,QLD,Toyota,SUV,Petrol,47000.0
2022,8,3,SA,BYD,SUV,Electric,100400.0
2024,6,2,NSW,Ford,Sedan,Hybrid,60500.0
2020,3,1,VIC,Isuzu,Sedan,Petrol,57400.0
2024,6,2,QLD,Tesla,Sedan,Electric,133600.0
2021,2,1,QLD,Isuzu,SUV,Hybrid,89800.0
2023,12,4,NSW,Mazda,Hatchback,Electric,48600.0
2022,7,3,VIC,Mazda,SUV,Petrol,42200.0
2023,11,4,VIC,Nissan,Hatchback,Petrol,32600.0
2024,10,4,VIC,Tesla,Hatchback,Electric,116900.0
2024,7,3,NSW,Isuzu,Sedan,Hybrid,80500.0
2024,4,2,SA,Toyota,Sedan,Petrol,41200.0
2019,8,3,QLD,Hyundai,Ute,Petrol,35000.0
2023,4,2,VIC,BYD,Ute,Electric,99200.0
2020,7,3,QLD,Toyota,SUV,Diesel,49500.0
2022,4,2,WA,Kia,SUV,Electric,57300.0
2022,12,4,NSW,Ford,SUV,Hybrid,75500.0
2022,5,2,NSW,Toyota,SUV,Diesel,52300.0
2022,7,3,VIC,Mazda,SUV,Diesel,47900.0
2024,10,4,QLD,Mazda,SUV,Diesel,49500.0
2020,3,1,NSW,Toyota,Ute,Petrol,48900.0
2023,10,4,TAS,Mitsubishi,Van,Diesel,45000.0
2022,5,2,VIC,Mazda,Ute,Petrol,40200.0
2020,11,4,VIC,Mazda,Hatchback,Hybrid,36900.0
2020,3,1,NSW,Nissan,Ute,Diesel,41500.0
2024,5,2,NSW,Ford,Ute,Hybrid,72000.0
2024,3,1,QLD,Hyundai,Sedan,Electric,53000.0
2024,11,4,SA,Tesla,SUV,Electric,161000.0
2024,10,4,VIC,Nissan,Hatchback,Petrol,32200.0
2020,11,4,SA,Toyota,Hatchback,Petrol,33900.0
2021,7,3,WA,Ford,Sedan,Diesel,54900.0
2023,1,1,VIC,Mitsubishi,SUV,Electric,79000.0
2022,9,3,QLD,Hyundai,Ute,Diesel,40000.0
2022,9,3,VIC,BYD,SUV,Electric,107300.0
2021,5,2,VIC,Nissan,SUV,Petrol,41000.0
2023,9,3,NSW,Nissan,Ute,Hybrid,48300.0
2023,10,4,QLD,Mazda,Sedan,Petrol,33700.0
2020,6,2,NSW,Mazda,Ute,Petrol,39700.0
2022,5,2,WA,Nissan,Hatchback,Petrol,29400.0
2022,3,1,WA,Ford,Sedan,Electric,75600.0
2023,11,4,NSW,Mazda,Sedan,Diesel,42800.0
2020,11,4,VIC,Tesla,SUV,Electric,151200.0
2023,8,3,VIC,Mazda,SUV,Electric,63900.0
2019,4,2,VIC,Mazda,Ute,Petrol,35700.0
2021,10,4,NSW,Nissan,Sedan,Petrol,33400.0
2024,3,1,VIC,Toyota,SUV,Electric,76600.0
2023,6,2,NSW,Toyota,SUV,Petrol,55300.0
2021,8,3,NSW,Mazda,Sedan,Petrol,35600.0
2023,9,3,NSW,Mitsubishi,Sedan,Petrol,40400.0
2023,6,2,NSW,Toyota,Ute,Hybrid,56200.0
2024,5,2,QLD,Ford,Sedan,Petrol,49400.0
2023,12,4,ACT,Mitsubishi,SUV,Petrol,51500.0
2023,11,4,VIC,Isuzu,Sedan,Hybrid,76500.0
2022,2,1,VIC,Mazda,Hatchback,Petrol,34000.0
2020,2,1,NSW,Isuzu,SUV,Petrol,76800.0
2021,9,3,VIC,Mazda,Ute,Diesel,42300.0
2022,2,1,NSW,Tesla,Sedan,Electric,136200.0
2023,2,1,QLD,Ford,Ute,Diesel,58100.0
2022,3,1,SA,Toyota,SUV,Petrol,45300.0
2021,3,1,NSW,Tesla,Van,Electric,150400.0
2019,4,2,QLD,Mazda,Sedan,Diesel,33600.0
2022,7,3,NSW,Toyota,Hatchback,Electric,57800.0
2021,9,3,VIC,Hyundai,SUV,Petrol,37900.0
2023,2,1,NSW,Mitsubishi,Ute,Diesel,51000.0
2019,4,2,VIC,Mazda,Ute,Diesel,44000.0
2023,9,3,NSW,Toyota,SUV,Petrol,49700.0
2024,2,1,VIC,Toyota,SUV,Petrol,49100.0
2020,10,4,VIC,Ford,Ute,Petrol,52900.0
2022,11,4,NSW,Ford,SUV,Hybrid,68200.0
2019,1,1,QLD,Mazda,Ute,Petrol,34100.0
2023,10,4,SA,Toyota,SUV,Hybrid,57200.0
2022,8,3,VIC,Ford,SUV,Diesel,60800.0
2022,9,3,NSW,BYD,Ute,Electric,99900.0
2022,7,3,NSW,Tesla,SUV,Electric,155600.0
2024,8,3,WA,Nissan,Wagon,Petrol,36400.0
2020,4,2,VIC,Toyota,Hatchback,Petrol,35600.0
2019,4,2,VIC,Nissan,Sedan,Hybrid,37500.0
2024,2,1,NSW,Hyundai,Hatchback,Petrol,33200.0
2023,8,3,VIC,Nissan,Hatchback,Diesel,34300.0
2024,11,4,NSW,Mazda,SUV,Diesel,52000.0
2023,2,1,SA,Ford,Hatchback,Petrol,42700.0
2024,9,3,WA,Hyundai,SUV,Petrol,39400.0
2022,4,2,NSW,Hyundai,Sedan,Petrol,35000.0
2023,1,1,VIC,Isuzu,Sedan,Petrol,68800.0
2024,4,2,NSW,BYD,Ute,Electric,102800.0
2023,3,1,VIC,Nissan,SUV,Petrol,45700.0
2020,12,4,WA,Mitsubishi,SUV,Diesel,45600.0
2021,6,2,VIC,Ford,Sedan,Electric,70800.0
2020,7,3,VIC,Toyota,SUV,Petrol,49200.0
2020,8,3,NSW,Nissan,Ute,Petrol,36900.0
2021,2,1,WA,Kia,Ute,Petrol,35800.0
2022,6,2,QLD,Tesla,SUV,Electric,157800.0
2023,6,2,VIC,Ford,SUV,Petrol,62600.0
2022,10,4,NSW,Kia,Sedan,Petrol,32600.0
2023,12,4,VIC,Nissan,Sedan,Petrol,38600.0
2019,5,2,SA,Toyota,SUV,Hybrid,51900.0
2019,10,4,VIC,Mazda,SUV,Petrol,38500.0
2020,10,4,VIC,Toyota,SUV,Petrol,47400.0
2022,7,3,VIC,BYD,SUV,Electric,107500.0
2020,3,1,QLD,Toyota,Sedan,Petrol,37900.0
2021,4,2,VIC,Toyota,Ute,Petrol,46500.0
2022,10,4,NSW,Mazda,Sedan,Electric,57100.0
2024,9,3,VIC,Kia,Hatchback,Petrol,29700.0
2019,4,2,QLD,Ford,SUV,Hybrid,66000.0
2023,3,1,QLD,Toyota,Sedan,Petrol,41000.0
2023,2,1,WA,Nissan,Sedan,Diesel,38100.0
2024,5,2,VIC,Nissan,Ute,Electric,66700.0
2024,4,2,NSW,Mazda,Ute,Petrol,42700.0
2019,8,3,SA,Tesla,Ute,Electric,135700.0
2020,7,3,VIC,Kia,Ute,Petrol,32200.0
2024,6,2,QLD,Mazda,SUV,Hybrid,51100.0
2022,11,4,QLD,Mazda,Ute,Petrol,36700.0
2023,12,4,VIC,Ford,Ute,Hybrid,64200.0
2023,2,1,NSW,Ford,Wagon,Petrol,54500.0
2023,3,1,QLD,Mazda,Ute,Petrol,39200.0
2024,10,4,WA,Isuzu,Ute,Petrol,78400.0
2024,9,3,VIC,Ford,Sedan,Electric,79200.0
2023,9,3,VIC,Mitsubishi,Hatchback,Petrol,34900.0
2021,5,2,NSW,Mazda,Wagon,Petrol,39400.0
2024,3,1,NSW,Kia,Ute,Diesel,42900.0
2019,2,1,VIC,Hyundai,Sedan,Petrol,32200.0
2020,8,3,NSW,Kia,SUV,Petrol,37600.0
2024,6,2,SA,BYD,Ute,Electric,92900.0
2021,10,4,QLD,BYD,Ute,Electric,95100.0
2020,11,4,QLD,Hyundai,Ute,Petrol,33200.0
2020,12,4,VIC,Tesla,SUV,Electric,149800.0
2024,7,3,NSW,Nissan,Ute,Hybrid,54700.0
2022,1,1,ACT,Mitsubishi,SUV,Diesel,53200.0
2023,1,1,VIC,Toyota,Ute,Petrol,49000.0
2020,10,4,NSW,Tesla,SUV,Electric,150600.0
2023,2,1,VIC,Toyota,Ute,Petrol,45500.0
2023,10,4,WA,Nissan,SUV,Diesel,46300.0
2021,3,1,WA,Kia,SUV,Diesel,40900.0
2022,12,4,NSW,Hyundai,Ute,Petrol,37400.0
2020,1,1,WA,Toyota,SUV,Petrol,46200.0
2024,5,2,NSW,Hyundai,Ute,Petrol,41500.0
2023,3,1,NSW,Nissan,Hatchback,Hybrid,37100.0
2024,1,1,WA,Toyota,Van,Electric,70900.0
2021,8,3,WA,Ford,SUV,Petrol,58000.0
2024,12,4,VIC,Nissan,Ute,Petrol,44000.0
2023,11,4,VIC,Hyundai,SUV,Petrol,39600.0
2023,6,2,WA,Ford,Hatchback,Petrol,45800.0
2024,9,3,QLD,Kia,Ute,Petrol,34300.0
2022,3,1,WA,Ford,SUV,Electric,84800.0
2020,9,3,VIC,Toyota,SUV,Petrol,49600.0
2023,9,3,ACT,Toyota,SUV,Hybrid,68700.0
2023,12,4,TAS,Mitsubishi,Ute,Petrol,39600.0
2023,12,4,NSW,Nissan,Sedan,Hybrid,42300.0
2020,1,1,WA,Toyota,Ute,Petrol,41900.0
2022,3,1,VIC,Mazda,Sedan,Petrol,35300.0
2021,6,2,VIC,Hyundai,Wagon,Hybrid,43100.0
2022,8,3,QLD,Isuzu,Van,Petrol,66100.0
2023,4,2,NSW,Mazda,Sedan,Diesel,41700.0
2023,5,2,VIC,Nissan,Ute,Hybrid,50100.0
2020,9,3,WA,Toyota,Hatchback,Petrol,36900.0
2022,6,2,NSW,Nissan,Hatchback,Diesel,33000.0
2021,12,4,VIC,Kia,SUV,Diesel,41800.0
2020,7,3,SA,Mitsubishi,SUV,Electric,68700.0
2024,7,3,VIC,Hyundai,SUV,Hybrid,48000.0
2024,4,2,VIC,BYD,Sedan,Electric,97800.0
2021,4,2,VIC,Toyota,SUV,Petrol,49800.0
2023,4,2,VIC,Toyota,Sedan,Hybrid,49000.0
2024,11,4,QLD,Hyundai,Ute,Hybrid,43500.0
2024,5,2,WA,Isuzu,Sedan,Hybrid,82400.0
2020,5,2,VIC,BYD,Ute,Electric,95300.0
2024,8,3,WA,Kia,SUV,Hybrid,48100.0
2021,9,3,VIC,Kia,Hatchback,Petrol,26600.0
2021,2,1,VIC,Toyota,Van,Petrol,45500.0
2019,11,4,QLD,Isuzu,Sedan,Diesel,60500.0
2022,7,3,QLD,BYD,Hatchback,Electric,73600.0
2019,1,1,VIC,Mitsubishi,SUV,Hybrid,52400.0
2020,1,1,NSW,Ford,Ute,Petrol,54300.0
2021,4,2,NSW,Nissan,SUV,Hybrid,47900.0
2024,10,4,NSW,Nissan,SUV,Electric,66300.0
2024,7,3,NSW,Mitsubishi,SUV,Electric,74500.0
2021,2,1,QLD,Hyundai,Sedan,Hybrid,35600.0
2024,11,4,NSW,Mitsubishi,SUV,Electric,74600.0
2024,2,1,QLD,Kia,Ute,Hybrid,44300.0
2023,1,1,NSW,Hyundai,SUV,Hybrid,51500.0
2020,10,4,NSW,Hyundai,Hatchback,Petrol,29100.0
2023,2,1,VIC,Ford,Ute,Petrol,55600.0
2024,7,3,NSW,Kia,SUV,Petrol,37900.0
2023,9,3,WA,Ford,SUV,Petrol,62000.0
2021,6,2,NSW,Mazda,Hatchback,Petrol,30500.0
2022,10,4,VIC,BYD,SUV,Electric,107800.0
2023,2,1,WA,Kia,Sedan,Electric,53300.0
2022,12,4,QLD,Toyota,Ute,Hybrid,56200.0
2019,10,4,NSW,Hyundai,SUV,Petrol,35700.0
2021,10,4,VIC,Nissan,SUV,Diesel,43800.0
2024,9,3,QLD,BYD,Sedan,Electric,83000.0
2024,7,3,ACT,Hyundai,SUV,Diesel,48100.0
2020,11,4,WA,Nissan,SUV,Petrol,40100.0
2024,1,1,VIC,Toyota,SUV,Electric,83100.0
2021,12,4,TAS,Nissan,SUV,Petrol,34300.0
2023,9,3,NSW,Mazda,SUV,Hybrid,57300.0
2023,2,1,NSW,Toyota,Van,Petrol,49000.0
2024,4,2,WA,Ford,Sedan,Diesel,52700.0
2024,9,3,NSW,Hyundai,Ute,Hybrid,47400.0
2021,4,2,NSW,Kia,SUV,Petrol,38500.0
2024,3,1,NSW,BYD,SUV,Electric,112300.0
2020,1,1,VIC,Isuzu,Hatchback,Hybrid,62200.0
2023,7,3,QLD,Ford,Sedan,Petrol,44700.0
2023,6,2,QLD,Ford,SUV,Diesel,64000.0
2023,10,4,NSW,Toyota,SUV,Electric,76400.0
2021,4,2,VIC,Toyota,Sedan,Hybrid,47800.0
2024,6,2,SA,Mitsubishi,Hatchback,Petrol,35800.0
2020,6,2,WA,Toyota,SUV,Petrol,47600.0
2019,4,2,VIC,Tesla,Sedan,Electric,126400.0
2023,6,2,TAS,Kia,Ute,Hybrid,40400.0
2022,10,4,QLD,Mazda,Wagon,Petrol,36900.0
2024,11,4,NSW,Kia,Ute,Diesel,42800.0
2021,8,3,NSW,Toyota,SUV,Diesel,57900.0
2020,3,1,NSW,Ford,Ute,Petrol,51000.0
2024,4,2,QLD,BYD,Ute,Electric,95500.0
2022,10,4,NSW,Ford,Ute,Petrol,52200.0
2020,12,4,VIC,Toyota,Hatchback,Petrol,36100.0
2023,1,1,NSW,Tesla,Hatchback,Electric,123700.0
2022,4,2,SA,Mazda,SUV,Electric,58900.0
2023,11,4,VIC,Tesla,SUV,Electric,158600.0
2022,10,4,SA,Ford,Ute,Diesel,53400.0
2024,10,4,SA,Ford,SUV,Hybrid,66800.0
2024,12,4,NSW,Isuzu,SUV,Petrol,86000.0
2023,9,3,VIC,Tesla,SUV,Electric,165800.0
2019,8,3,NSW,Toyota,Hatchback,Petrol,32700.0
2024,11,4,SA,Mazda,SUV,Petrol,40600.0
2023,4,2,VIC,Nissan,Ute,Diesel,41600.0
2023,12,4,NSW,Toyota,SUV,Petrol,53300.0
2021,7,3,NSW,Kia,SUV,Petrol,37600.0
2024,10,4,VIC,Tesla,SUV,Electric,176700.0
2023,3,1,SA,Mitsubishi,SUV,Hybrid,56500.0
2019,9,3,QLD,BYD,Hatchback,Electric,69700.0
2022,10,4,WA,Tesla,Hatchback,Electric,121600.0
2024,4,2,VIC,Tesla,Ute,Electric,161400.0
2019,2,1,NSW,Isuzu,SUV,Diesel,76200.0
2024,10,4,ACT,Mitsubishi,Sedan,Petrol,43900.0
2023,5,2,NSW,Ford,SUV,Hybrid,73700.0
2023,2,1,SA,Ford,SUV,Hybrid,66400.0
2021,10,4,VIC,Tesla,Sedan,Electric,124900.0
2020,6,2,NSW,Nissan,Ute,Petrol,37100.0
2024,11,4,QLD,Mazda,SUV,Petrol,41600.0
2021,10,4,TAS,Hyundai,SUV,Diesel,35400.0
2023,1,1,ACT,Nissan,Hatchback,Petrol,35400.0
2022,6,2,NSW,Kia,Sedan,Petrol,33600.0
2020,4,2,NSW,Toyota,Van,Petrol,45300.0
2019,3,1,VIC,Mitsubishi,Wagon,Petrol,39300.0
2022,2,1,QLD,Nissan,Sedan,Electric,53600.0
2024,7,3,QLD,Isuzu,SUV,Hybrid,98300.0
2021,9,3,NSW,BYD,Ute,Electric,97900.0
2021,12,4,SA,Mazda,SUV,Petrol,40400.0
2021,3,1,QLD,Nissan,SUV,Hybrid,46500.0
2022,6,2,WA,Kia,Ute,Diesel,41100.0
2022,9,3,VIC,Nissan,Sedan,Hybrid,45400.0
2024,2,1,VIC,Hyundai,SUV,Petrol,43300.0
2022,7,3,ACT,Toyota,Ute,Diesel,50600.0
2022,5,2,VIC,Ford,Ute,Petrol,53000.0
2020,5,2,WA,Mazda,SUV,Petrol,38600.0
2024,11,4,SA,Tesla,SUV,Electric,153100.0
2020,7,3,QLD,Nissan,SUV,Petrol,37900.0
2019,9,3,VIC,Tesla,SUV,Electric,141900.0
2023,4,2,NSW,Nissan,Ute,Petrol,42700.0
2023,9,3,NSW,Ford,Ute,Petrol,55100.0
2022,11,4,NSW,BYD,Ute,Electric,106900.0
2022,10,4,NSW,Isuzu,SUV,Petrol,73800.0
2024,9,3,NSW,Tesla,SUV,Electric,165400.0
2020,4,2,NSW,Kia,SUV,Diesel,41200.0
2024,3,1,VIC,Mitsubishi,SUV,Petrol,49900.0
2023,2,1,VIC,Tesla,SUV,Electric,152100.0
2022,9,3,NSW,Mazda,Sedan,Hybrid,47600.0
2022,12,4,NSW,Isuzu,SUV,Diesel,86100.0
2021,2,1,QLD,Nissan,Ute,Petrol,38800.0
2023,6,2,VIC,Ford,Ute,Petrol,58700.0
2022,5,2,VIC,Tesla,Sedan,Electric,134700.0
2021,5,2,QLD,Tesla,SUV,Electric,155200.0
2023,4,2,WA,Mitsubishi,Hatchback,Electric,57800.0
2024,6,2,VIC,Kia,Van,Petrol,38600.0
2022,5,2,QLD,Nissan,SUV,Hybrid,50900.0
2024,11,4,SA,Ford,Ute,Diesel,61200.0
2021,4,2,WA,Toyota,Hatchback,Petrol,35700.0
2019,9,3,VIC,Isuzu,Sedan,Petrol,57300.0
2020,6,2,QLD,Tesla,SUV,Electric,151500.0
2022,11,4,NSW,Isuzu,Sedan,Petrol,67500.0
2020,10,4,VIC,Toyota,Sedan,Hybrid,47400.0
2019,10,4,TAS,Toyota,SUV,Diesel,44900.0
2024,10,4,VIC,Nissan,Hatchback,Electric,51900.0
2024,3,1,SA,Toyota,Ute,Petrol,45800.0
2023,10,4,VIC,Isuzu,SUV,Petrol,73000.0
2020,6,2,TAS,Isuzu,Sedan,Petrol,52500.0
2020,1,1,VIC,Tesla,Ute,Electric,147900.0
2019,5,2,NSW,Toyota,SUV,Hybrid,56100.0
2023,10,4,VIC,Tesla,SUV,Electric,161800.0
2024,6,2,NSW,Nissan,Hatchback,Petrol,34500.0
2022,11,4,NSW,Ford,Sedan,Petrol,51400.0
2019,8,3,WA,Ford,SUV,Hybrid,61600.0
2022,11,4,NSW,Ford,SUV,Diesel,60800.0
2021,9,3,QLD,Toyota,Sedan,Petrol,39600.0
2021,11,4,NSW,Nissan,Sedan,Petrol,36500.0
2023,3,1,NSW,Nissan,SUV,Diesel,45600.0
2023,2,1,ACT,Nissan,Ute,Electric,64800.0
2019,4,2,VIC,Kia,SUV,Petrol,37100.0
2019,8,3,QLD,BYD,SUV,Electric,99000.0
2024,11,4,QLD,Mazda,Sedan,Petrol,36100.0
2020,8,3,VIC,Tesla,SUV,Electric,141700.0
2019,3,1,SA,Mitsubishi,Hatchback,Petrol,29400.0
2020,4,2,QLD,Nissan,SUV,Petrol,36500.0
2019,3,1,VIC,Isuzu,Ute,Petrol,64500.0
2022,10,4,WA,Nissan,SUV,Petrol,41400.0
2024,2,1,NSW,Nissan,SUV,Diesel,49600.0
2021,4,2,VIC,Nissan,Ute,Petrol,36700.0
2022,6,2,SA,Toyota,Sedan,Hybrid,50500.0
2023,11,4,QLD,Isuzu,Ute,Petrol,71200.0
2022,11,4,WA,Mitsubishi,Sedan,Hybrid,48800.0
2024,5,2,QLD,Hyundai,Sedan,Diesel,38900.0
2024,3,1,WA,Toyota,Ute,Petrol,49700.0
2019,2,1,SA,Tesla,Sedan,Electric,123000.0
2023,9,3,NSW,Hyundai,Sedan,Electric,52100.0
2022,1,1,NSW,Ford,Ute,Petrol,53600.0
2024,9,3,VIC,Tesla,Van,Electric,151700.0
2022,1,1,QLD,Nissan,SUV,Diesel,43800.0
2024,7,3,NSW,Isuzu,Sedan,Petrol,65900.0
2023,6,2,NSW,Ford,SUV,Diesel,67800.0
2020,7,3,VIC,Hyundai,SUV,Petrol,34900.0
2022,3,1,ACT,Mazda,Sedan,Petrol,39300.0
2024,3,1,QLD,Hyundai,Hatchback,Hybrid,35300.0
2024,11,4,VIC,Toyota,Sedan,Diesel,49700.0
2019,1,1,NSW,Nissan,Ute,Diesel,41300.0
2023,4,2,VIC,Kia,SUV,Petrol,41400.0
2021,12,4,NSW,Toyota,Sedan,Petrol,40900.0
2019,2,1,NSW,Hyundai,Hatchback,Diesel,32600.0
2022,10,4,SA,Kia,SUV,Petrol,33200.0
2020,8,3,TAS,Kia,SUV,Diesel,36800.0
2024,3,1,NSW,Toyota,Sedan,Petrol,44600.0
2021,7,3,NSW,Nissan,Ute,Petrol,41300.0
2024,7,3,VIC,Mazda,Sedan,Hybrid,48500.0
2019,12,4,VIC,Toyota,Sedan,Diesel,44900.0
2021,9,3,NSW,Toyota,Ute,Diesel,48700.0
2020,6,2,NSW,Kia,SUV,Hybrid,47000.0
2020,1,1,NSW,Toyota,Ute,Diesel,48400.0
2019,8,3,QLD,Toyota,SUV,Petrol,41000.0
2020,1,1,QLD,Hyundai,SUV,Hybrid,41700.0
2022,3,1,QLD,Mitsubishi,Ute,Hybrid,51700.0
2021,11,4,VIC,Toyota,Hatchback,Diesel,41100.0
2022,5,2,SA,Hyundai,Ute,Petrol,33300.0
2021,8,3,ACT,Ford,Ute,Hybrid,64500.0
2024,9,3,NSW,Toyota,SUV,Petrol,54000.0
2024,7,3,NSW,Kia,SUV,Petrol,43200.0
2022,9,3,VIC,Toyota,SUV,Petrol,50400.0
2021,11,4,NSW,Toyota,Hatchback,Petrol,37900.0
2019,3,1,VIC,Kia,Hatchback,Petrol,26500.0
2024,5,2,VIC,Mazda,Van,Hybrid,52400.0
2019,10,4,VIC,Toyota,SUV,Diesel,54200.0
2021,8,3,VIC,Ford,Sedan,Petrol,47900.0
2021,12,4,VIC,Nissan,Ute,Diesel,42100.0
2021,1,1,SA,Tesla,Ute,Electric,143400.0
2020,8,3,NSW,Isuzu,Ute,Petrol,74500.0
2024,7,3,QLD,Nissan,Ute,Diesel,41200.0
