date,city,month,day_of_year,temp_max,temp_min,temp_range,rainfall_mm,uv_index
2024-12-17,Hobart,12,352,20.6,13.4,7.2,2.0,4.5
2024-12-18,Hobart,12,353,20.0,13.5,6.5,0.0,4.7
2024-12-19,Hobart,12,354,22.1,14.2,7.9,0.0,4.9
2024-12-20,Hobart,12,355,21.2,11.7,9.5,0.3,4.9
2024-12-21,Hobart,12,356,19.1,10.9,8.2,0.0,5.5
2024-12-22,Hobart,12,357,21.6,10.1,11.5,0.0,5.5
2024-12-23,Hobart,12,358,23.0,11.2,11.8,0.0,5.6
2024-12-24,Hobart,12,359,18.4,8.8,9.6,0.0,5.7
2024-12-25,Hobart,12,360,19.3,10.8,8.5,0.0,4.1
2024-12-26,Hobart,12,361,23.4,14.5,8.9,6.8,5.7
2024-12-27,Hobart,12,362,24.8,18.3,6.5,0.0,5.5
2024-12-28,Hobart,12,363,20.8,13.6,7.2,0.0,4.5
2024-12-29,Hobart,12,364,21.0,9.5,11.5,0.0,5.3
2024-12-30,Hobart,12,365,27.6,20.5,7.1,0.0,5.2
2024-12-31,Hobart,12,366,21.8,13.2,8.6,0.0,4.1
2023-01-01,Darwin,1,1,31.7,24.2,7.5,9.6,10.1
2023-01-02,Darwin,1,2,32.4,23.0,9.4,0.0,8.5
2023-01-03,Darwin,1,3,34.0,25.9,8.1,2.4,9.3
2023-01-04,Darwin,1,4,32.6,24.8,7.8,10.1,8.6
2023-01-05,Darwin,1,5,31.3,23.9,7.4,0.0,9.9
2023-01-06,Darwin,1,6,34.4,22.8,11.6,3.1,9.8
2023-01-07,Darwin,1,7,33.7,23.5,10.2,0.0,8.5
2023-01-08,Darwin,1,8,28.2,20.2,8.0,0.0,8.8
2023-01-09,Darwin,1,9,36.9,29.2,7.7,0.0,8.4
2023-01-10,Darwin,1,10,36.1,25.0,11.1,0.0,9.3
2023-01-11,Darwin,1,11,31.0,20.0,11.0,2.2,8.6
2023-01-12,Darwin,1,12,34.0,23.4,10.6,0.0,8.7
2023-01-13,Darwin,1,13,34.9,26.7,8.2,0.0,8.3
2023-01-14,Darwin,1,14,35.9,24.9,11.0,0.0,9.5
2023-01-15,Darwin,1,15,34.1,25.7,8.4,0.0,8.3
2023-01-16,Darwin,1,16,33.7,24.7,9.0,1.4,10.1
2023-01-17,Darwin,1,17,28.6,19.6,9.0,0.0,9.6
2023-01-18,Darwin,1,18,28.3,16.6,11.7,0.0,9.8
2023-01-19,Darwin,1,19,33.6,24.1,9.5,2.5,8.6
2023-01-20,Darwin,1,20,30.9,24.4,6.5,0.0,10.0
2023-01-21,Darwin,1,21,33.9,26.5,7.4,0.0,8.4
2023-01-22,Darwin,1,22,34.4,25.4,9.0,0.0,8.3
2023-01-23,Darwin,1,23,27.2,17.4,9.8,0.0,8.9
2023-01-24,Darwin,1,24,31.2,19.3,11.9,0.0,9.1
2023-01-25,Darwin,1,25,33.1,24.4,8.7,3.5,8.8
2023-01-26,Darwin,1,26,29.9,23.8,6.1,0.0,10.2
2023-01-27,Darwin,1,27,33.8,26.6,7.2,13.2,9.9
2023-01-28,Darwin,1,28,30.0,22.4,7.6,0.0,9.7
2023-01-29,Darwin,1,29,29.9,23.7,6.2,10.2,8.2
2023-01-30,Darwin,1,30,33.9,24.1,9.8,3.0,9.0
2023-01-31,Darwin,1,31,36.1,27.2,8.9,0.0,9.8
2023-02-01,Darwin,2,32,35.6,27.3,8.3,0.0,9.3
2023-02-02,Darwin,2,33,35.5,25.0,10.5,14.2,9.4
2023-02-03,Darwin,2,34,30.1,20.0,10.1,0.0,9.9
2023-02-04,Darwin,2,35,27.6,21.4,6.2,0.0,8.7
2023-02-05,Darwin,2,36,34.1,25.4,8.7,0.0,10.1
2023-02-06,Darwin,2,37,33.4,22.3,11.1,3.4,9.9
2023-02-07,Darwin,2,38,32.0,20.4,11.6,0.0,10.2
2023-02-08,Darwin,2,39,35.8,26.7,9.1,0.6,9.7
2023-02-09,Darwin,2,40,31.8,24.3,7.5,0.0,8.8
2023-02-10,Darwin,2,41,37.7,26.9,10.8,1.1,10.0
2023-02-11,Darwin,2,42,31.4,24.4,7.0,0.0,8.8
2023-02-12,Darwin,2,43,36.5,27.8,8.7,0.4,8.5
2023-02-13,Darwin,2,44,34.0,25.8,8.2,13.8,10.1
2023-02-14,Darwin,2,45,31.5,25.2,6.3,3.5,10.1
2023-02-15,Darwin,2,46,33.1,22.5,10.6,0.0,8.4
2023-02-16,Darwin,2,47,37.6,29.2,8.4,3.1,8.3
2023-02-17,Darwin,2,48,33.9,27.6,6.3,15.1,8.9
2023-02-18,Darwin,2,49,32.2,20.8,11.4,5.3,8.5
2023-02-19,Darwin,2,50,39.8,32.8,7.0,2.1,8.9
2023-02-20,Darwin,2,51,30.5,21.1,9.4,0.0,9.2
2023-02-21,Darwin,2,52,30.0,18.5,11.5,0.8,9.3
2023-02-22,Darwin,2,53,31.6,20.6,11.0,0.0,9.8
2023-02-23,Darwin,2,54,33.5,26.0,7.5,0.0,8.8
2023-02-24,Darwin,2,55,33.1,24.6,8.5,3.9,8.3
2023-02-25,Darwin,2,56,33.1,26.0,7.1,0.0,9.6
2023-02-26,Darwin,2,57,30.7,23.7,7.0,0.0,10.1
2023-02-27,Darwin,2,58,31.3,25.3,6.0,21.4,9.8
2023-02-28,Darwin,2,59,37.0,25.2,11.8,2.2,9.9
2023-03-01,Darwin,3,60,34.5,24.5,10.0,0.0,9.8
2023-03-02,Darwin,3,61,35.5,29.1,6.4,0.0,8.3
2023-03-03,Darwin,3,62,31.7,21.5,10.2,0.0,8.3
2023-03-04,Darwin,3,63,31.9,21.4,10.5,0.6,8.5
2023-03-05,Darwin,3,64,30.8,19.9,10.9,2.5,9.0
2023-03-06,Darwin,3,65,34.2,22.6,11.6,0.0,8.9
2023-03-07,Darwin,3,66,31.8,25.6,6.2,9.3,9.3
2023-03-08,Darwin,3,67,31.8,23.4,8.4,0.0,10.2
2023-03-09,Darwin,3,68,30.9,23.1,7.8,0.4,8.5
2023-03-10,Darwin,3,69,29.2,20.9,8.3,0.0,8.4
2023-03-11,Darwin,3,70,41.1,32.3,8.8,0.6,9.4
2023-03-12,Darwin,3,71,32.2,21.3,10.9,0.0,8.6
2023-03-13,Darwin,3,72,29.9,22.9,7.0,0.0,10.2
2023-03-14,Darwin,3,73,36.8,30.4,6.4,0.0,9.5
2023-03-15,Darwin,3,74,33.1,22.1,11.0,0.0,8.3
2023-03-16,Darwin,3,75,34.2,23.3,10.9,3.5,8.7
2023-03-17,Darwin,3,76,35.5,26.4,9.1,0.0,8.3
2023-03-18,Darwin,3,77,35.4,25.8,9.6,0.0,8.3
2023-03-19,Darwin,3,78,31.7,23.8,7.9,3.2,10.2
2023-03-20,Darwin,3,79,27.7,21.5,6.2,0.0,8.6
2023-03-21,Darwin,3,80,32.7,26.3,6.4,0.0,9.4
2023-03-22,Darwin,3,81,28.4,21.0,7.4,5.1,8.4
2023-03-23,Darwin,3,82,26.9,18.6,8.3,0.0,9.0
2023-03-24,Darwin,3,83,33.5,26.2,7.3,0.0,8.7
2023-03-25,Darwin,3,84,34.1,23.4,10.7,0.0,9.2
2023-03-26,Darwin,3,85,35.1,23.9,11.2,0.0,10.2
2023-03-27,Darwin,3,86,33.0,21.3,11.7,0.0,8.4
2023-03-28,Darwin,3,87,34.3,25.4,8.9,0.0,9.1
2023-03-29,Darwin,3,88,28.6,18.5,10.1,0.0,8.9
2023-03-30,Darwin,3,89,27.5,17.6,9.9,4.0,8.3
2023-03-31,Darwin,3,90,32.9,23.1,9.8,0.0,9.1
2023-04-01,Darwin,4,91,27.1,16.0,11.1,8.1,8.7
2023-04-02,Darwin,4,92,36.6,27.5,9.1,0.2,9.8
2023-04-03,Darwin,4,93,33.1,23.9,9.2,0.9,8.7
2023-04-04,Darwin,4,94,30.5,21.4,9.1,0.1,8.5
2023-04-05,Darwin,4,95,33.5,25.4,8.1,5.0,9.9
2023-04-06,Darwin,4,96,29.0,20.4,8.6,0.0,9.6
2023-04-07,Darwin,4,97,35.0,23.8,11.2,0.0,8.9
2023-04-08,Darwin,4,98,33.3,21.8,11.5,0.0,10.2
2023-04-09,Darwin,4,99,31.4,22.0,9.4,0.0,9.3
2023-04-10,Darwin,4,100,29.8,19.6,10.2,0.0,9.8
2023-04-11,Darwin,4,101,34.1,27.2,6.9,10.1,9.8
2023-04-12,Darwin,4,102,34.2,27.9,6.3,0.0,9.3
2023-04-13,Darwin,4,103,31.3,23.7,7.6,0.0,9.5
2023-04-14,Darwin,4,104,33.0,24.0,9.0,1.5,9.7
2023-04-15,Darwin,4,105,31.3,22.4,8.9,0.0,9.7
2023-04-16,Darwin,4,106,31.4,20.5,10.9,0.0,9.5
2023-04-17,Darwin,4,107,28.0,20.2,7.8,0.0,10.0
2023-04-18,Darwin,4,108,29.6,23.3,6.3,5.1,9.6
2023-04-19,Darwin,4,109,34.5,28.2,6.3,0.0,10.2
2023-04-20,Darwin,4,110,30.5,23.4,7.1,5.5,9.0
2023-04-21,Darwin,4,111,27.5,18.2,9.3,14.9,8.7
2023-04-22,Darwin,4,112,29.7,23.7,6.0,6.0,9.8
2023-04-23,Darwin,4,113,34.0,26.8,7.2,2.1,9.8
2023-04-24,Darwin,4,114,32.3,24.7,7.6,0.0,9.3
2023-04-25,Darwin,4,115,33.8,23.6,10.2,19.6,9.3
2023-04-26,Darwin,4,116,31.0,21.4,9.6,0.0,9.3
2023-04-27,Darwin,4,117,26.2,16.3,9.9,0.0,9.9
2023-04-28,Darwin,4,118,31.5,23.6,7.9,0.0,8.9
2023-04-29,Darwin,4,119,30.5,18.9,11.6,0.0,10.0
2023-04-30,Darwin,4,120,31.5,19.5,12.0,0.0,9.4
2023-05-01,Darwin,5,121,31.4,22.4,9.0,0.0,8.4
2023-05-02,Darwin,5,122,28.4,20.2,8.2,0.0,8.7
2023-05-03,Darwin,5,123,33.0,21.5,11.5,0.0,8.8
2023-05-04,Darwin,5,124,26.3,19.0,7.3,6.9,9.3
2023-05-05,Darwin,5,125,24.8,12.9,11.9,0.0,9.9
2023-05-06,Darwin,5,126,32.6,23.3,9.3,0.0,8.9
2023-05-07,Darwin,5,127,28.9,17.7,11.2,0.0,8.4
2023-05-08,Darwin,5,128,30.5,21.8,8.7,0.0,9.3
2023-05-09,Darwin,5,129,29.8,18.1,11.7,0.0,9.9
2023-05-10,Darwin,5,130,33.0,25.9,7.1,0.0,8.6
2023-05-11,Darwin,5,131,30.4,23.6,6.8,1.9,8.5
2023-05-12,Darwin,5,132,29.1,21.3,7.8,0.0,8.8
2023-05-13,Darwin,5,133,27.8,21.4,6.4,0.0,8.2
2023-05-14,Darwin,5,134,28.5,16.9,11.6,0.0,10.1
2023-05-15,Darwin,5,135,29.9,18.6,11.3,11.0,9.4
2023-05-16,Darwin,5,136,31.2,24.6,6.6,0.0,8.6
2023-05-17,Darwin,5,137,29.3,20.1,9.2,4.6,9.3
2023-05-18,Darwin,5,138,28.8,18.9,9.9,9.0,9.0
2023-05-19,Darwin,5,139,29.8,23.7,6.1,10.5,9.0
2023-05-20,Darwin,5,140,32.6,21.5,11.1,0.0,10.0
2023-05-21,Darwin,5,141,27.3,16.9,10.4,0.0,9.3
2023-05-22,Darwin,5,142,30.2,23.8,6.4,0.0,9.0
2023-05-23,Darwin,5,143,32.2,26.0,6.2,0.8,9.6
2023-05-24,Darwin,5,144,28.1,18.3,9.8,3.0,8.7
2023-05-25,Darwin,5,145,34.5,27.0,7.5,16.1,8.5
2023-05-26,Darwin,5,146,29.5,17.6,11.9,0.0,10.1
2023-05-27,Darwin,5,147,22.1,15.6,6.5,0.0,8.8
2023-05-28,Darwin,5,148,26.3,20.0,6.3,0.7,9.5
2023-05-29,Darwin,5,149,34.7,23.4,11.3,10.9,9.1
2023-05-30,Darwin,5,150,26.5,14.7,11.8,0.0,8.9
2023-05-31,Darwin,5,151,33.1,22.8,10.3,0.0,10.2
2023-06-01,Darwin,6,152,27.1,18.3,8.8,0.0,9.0
2023-06-02,Darwin,6,153,27.1,16.1,11.0,4.2,9.7
2023-06-03,Darwin,6,154,32.3,24.0,8.3,4.9,8.4
2023-06-04,Darwin,6,155,29.9,21.1,8.8,1.4,8.6
2023-06-05,Darwin,6,156,30.5,21.0,9.5,0.0,10.0
2023-06-06,Darwin,6,157,29.6,21.8,7.8,1.3,9.0
2023-06-07,Darwin,6,158,25.0,17.5,7.5,2.7,9.2
2023-06-08,Darwin,6,159,29.8,21.4,8.4,0.0,8.3
2023-06-09,Darwin,6,160,27.2,17.2,10.0,0.2,9.0
2023-06-10,Darwin,6,161,27.8,18.1,9.7,0.0,9.2
2023-06-11,Darwin,6,162,31.2,20.6,10.6,0.0,9.5
2023-06-12,Darwin,6,163,27.9,15.9,12.0,10.6,9.7
2023-06-13,Darwin,6,164,30.2,23.1,7.1,0.0,9.5
2023-06-14,Darwin,6,165,31.2,24.2,7.0,1.2,8.8
2023-06-15,Darwin,6,166,31.7,22.5,9.2,0.0,9.3
2023-06-16,Darwin,6,167,25.9,17.0,8.9,0.0,8.8
2023-06-17,Darwin,6,168,26.0,19.9,6.1,10.3,9.7
2023-06-18,Darwin,6,169,32.4,20.9,11.5,0.0,10.0
2023-06-19,Darwin,6,170,30.1,20.1,10.0,0.0,8.2
2023-06-20,Darwin,6,171,33.0,26.6,6.4,0.0,9.0
2023-06-21,Darwin,6,172,28.8,21.1,7.7,0.0,9.2
2023-06-22,Darwin,6,173,24.1,13.6,10.5,0.0,10.0
2023-06-23,Darwin,6,174,29.3,22.0,7.3,0.0,10.1
2023-06-24,Darwin,6,175,31.1,21.5,9.6,0.0,8.4
2023-06-25,Darwin,6,176,29.3,18.9,10.4,5.1,8.8
2023-06-26,Darwin,6,177,29.4,22.7,6.7,0.0,9.9
2023-06-27,Darwin,6,178,29.4,22.9,6.5,0.0,9.2
2023-06-28,Darwin,6,179,30.0,18.1,11.9,0.0,9.9
2023-06-29,Darwin,6,180,27.5,17.2,10.3,0.0,8.3
2023-06-30,Darwin,6,181,33.6,25.9,7.7,0.0,9.6
2023-07-01,Darwin,7,182,32.6,26.4,6.2,1.1,9.7
2023-07-02,Darwin,7,183,26.5,16.4,10.1,0.1,9.2
2023-07-03,Darwin,7,184,27.9,18.8,9.1,4.9,10.1
2023-07-04,Darwin,7,185,27.8,19.1,8.7,0.0,9.9
2023-07-05,Darwin,7,186,31.6,22.4,9.2,0.0,9.4
2023-07-06,Darwin,7,187,32.7,26.2,6.5,0.0,9.1
2023-07-07,Darwin,7,188,29.9,21.6,8.3,15.6,9.4
2023-07-08,Darwin,7,189,29.2,22.3,6.9,0.0,10.1
2023-07-09,Darwin,7,190,30.7,23.5,7.2,0.0,8.8
2023-07-10,Darwin,7,191,32.6,20.9,11.7,0.0,9.8
2023-07-11,Darwin,7,192,27.1,16.9,10.2,9.3,8.7
2023-07-12,Darwin,7,193,30.6,18.9,11.7,2.4,9.8
2023-07-13,Darwin,7,194,29.9,21.9,8.0,0.0,9.8
2023-07-14,Darwin,7,195,30.5,21.4,9.1,0.0,8.8
2023-07-15,Darwin,7,196,26.4,16.0,10.4,0.0,10.0
2023-07-16,Darwin,7,197,30.7,21.1,9.6,0.3,9.4
2023-07-17,Darwin,7,198,24.9,14.4,10.5,2.8,8.5
2023-07-18,Darwin,7,199,28.1,20.5,7.6,0.0,9.5
2023-07-19,Darwin,7,200,25.2,14.3,10.9,0.0,8.6
2023-07-20,Darwin,7,201,28.2,22.1,6.1,0.2,9.0
2023-07-21,Darwin,7,202,27.8,19.5,8.3,7.4,8.5
2023-07-22,Darwin,7,203,26.8,16.3,10.5,4.3,10.1
2023-07-23,Darwin,7,204,26.4,19.4,7.0,3.0,9.3
2023-07-24,Darwin,7,205,32.4,25.4,7.0,3.8,8.5
2023-07-25,Darwin,7,206,27.9,17.6,10.3,0.0,8.6
2023-07-26,Darwin,7,207,30.8,19.4,11.4,0.0,9.9
2023-07-27,Darwin,7,208,27.3,19.8,7.5,0.0,8.6
2023-07-28,Darwin,7,209,30.3,19.6,10.7,0.0,9.6
2023-07-29,Darwin,7,210,23.8,13.8,10.0,0.0,9.0
2023-07-30,Darwin,7,211,28.4,22.1,6.3,2.7,9.8
2023-07-31,Darwin,7,212,27.3,16.9,10.4,4.7,10.1
2023-08-01,Darwin,8,213,25.4,19.2,6.2,0.0,9.8
2023-08-02,Darwin,8,214,28.2,17.3,10.9,0.0,8.4
2023-08-03,Darwin,8,215,32.0,25.6,6.4,6.7,8.9
2023-08-04,Darwin,8,216,28.5,17.6,10.9,0.0,9.9
2023-08-05,Darwin,8,217,25.3,13.6,11.7,0.0,9.5
2023-08-06,Darwin,8,218,27.6,19.4,8.2,0.0,9.4
2023-08-07,Darwin,8,219,32.3,21.4,10.9,3.2,9.2
2023-08-08,Darwin,8,220,25.4,13.5,11.9,0.0,9.7
2023-08-09,Darwin,8,221,32.9,21.8,11.1,0.0,8.7
2023-08-10,Darwin,8,222,31.3,25.2,6.1,0.0,9.0
2023-08-11,Darwin,8,223,31.9,22.6,9.3,0.0,9.0
2023-08-12,Darwin,8,224,27.4,15.7,11.7,0.0,9.7
2023-08-13,Darwin,8,225,34.3,27.1,7.2,0.0,9.4
2023-08-14,Darwin,8,226,27.8,21.2,6.6,4.6,8.7
2023-08-15,Darwin,8,227,26.7,19.9,6.8,0.0,9.0
2023-08-16,Darwin,8,228,28.2,20.6,7.6,0.1,9.6
2023-08-17,Darwin,8,229,30.8,19.0,11.8,12.3,9.6
2023-08-18,Darwin,8,230,30.6,20.3,10.3,2.0,9.8
2023-08-19,Darwin,8,231,26.7,18.2,8.5,4.1,10.2
2023-08-20,Darwin,8,232,29.9,19.9,10.0,0.0,9.1
2023-08-21,Darwin,8,233,28.6,18.1,10.5,0.0,10.2
2023-08-22,Darwin,8,234,32.6,21.8,10.8,2.4,8.6
2023-08-23,Darwin,8,235,33.3,26.8,6.5,6.2,8.8
2023-08-24,Darwin,8,236,28.7,19.2,9.5,0.0,8.7
2023-08-25,Darwin,8,237,31.2,24.3,6.9,0.0,9.9
2023-08-26,Darwin,8,238,24.5,12.8,11.7,6.2,9.0
2023-08-27,Darwin,8,239,29.9,20.8,9.1,0.0,9.5
2023-08-28,Darwin,8,240,36.7,29.3,7.4,0.0,8.3
2023-08-29,Darwin,8,241,31.6,21.9,9.7,0.2,10.0
2023-08-30,Darwin,8,242,26.4,16.8,9.6,0.0,9.3
2023-08-31,Darwin,8,243,36.2,27.3,8.9,0.0,8.7
2023-09-01,Darwin,9,244,29.8,23.4,6.4,15.3,8.9
2023-09-02,Darwin,9,245,36.5,29.3,7.2,0.0,9.8
2023-09-03,Darwin,9,246,29.1,18.7,10.4,0.0,9.7
2023-09-04,Darwin,9,247,27.3,20.6,6.7,1.2,8.2
2023-09-05,Darwin,9,248,31.9,24.3,7.6,0.0,8.5
2023-09-06,Darwin,9,249,30.5,24.2,6.3,2.5,9.6
2023-09-07,Darwin,9,250,27.4,18.0,9.4,0.0,8.4
2023-09-08,Darwin,9,251,28.0,19.4,8.6,0.0,9.4
2023-09-09,Darwin,9,252,32.6,21.5,11.1,0.0,10.0
2023-09-10,Darwin,9,253,27.3,21.0,6.3,0.0,8.9
2023-09-11,Darwin,9,254,30.2,22.8,7.4,1.8,8.5
2023-09-12,Darwin,9,255,28.8,17.8,11.0,0.0,9.7
2023-09-13,Darwin,9,256,29.7,22.8,6.9,0.6,9.9
2023-09-14,Darwin,9,257,30.9,23.4,7.5,0.0,9.9
2023-09-15,Darwin,9,258,30.8,19.1,11.7,2.9,9.6
2023-09-16,Darwin,9,259,30.4,23.9,6.5,0.0,9.4
2023-09-17,Darwin,9,260,28.6,20.3,8.3,0.0,8.8
2023-09-18,Darwin,9,261,31.4,21.2,10.2,0.5,9.1
2023-09-19,Darwin,9,262,30.0,21.8,8.2,4.2,10.1
2023-09-20,Darwin,9,263,31.6,24.0,7.6,0.0,8.3
2023-09-21,Darwin,9,264,26.3,19.9,6.4,0.0,10.2
2023-09-22,Darwin,9,265,29.4,22.9,6.5,0.0,9.8
2023-09-23,Darwin,9,266,30.1,21.9,8.2,6.6,8.5
2023-09-24,Darwin,9,267,26.9,15.5,11.4,2.6,10.0
2023-09-25,Darwin,9,268,30.9,20.5,10.4,2.1,8.9
2023-09-26,Darwin,9,269,31.0,23.1,7.9,0.0,10.0
2023-09-27,Darwin,9,270,24.6,14.8,9.8,1.3,10.1
2023-09-28,Darwin,9,271,30.0,22.0,8.0,0.0,9.9
2023-09-29,Darwin,9,272,31.1,20.7,10.4,0.0,8.8
2023-09-30,Darwin,9,273,30.4,19.6,10.8,2.0,8.8
2023-10-01,Darwin,10,274,30.5,20.7,9.8,0.0,9.1
2023-10-02,Darwin,10,275,34.4,28.2,6.2,0.0,9.0
2023-10-03,Darwin,10,276,30.3,19.2,11.1,4.7,9.6
2023-10-04,Darwin,10,277,33.5,27.1,6.4,8.5,9.0
2023-10-05,Darwin,10,278,27.8,18.0,9.8,0.0,9.7
2023-10-06,Darwin,10,279,34.1,23.2,10.9,0.7,9.1
2023-10-07,Darwin,10,280,30.8,20.0,10.8,1.1,9.6
2023-10-08,Darwin,10,281,30.5,21.8,8.7,13.9,9.2
2023-10-09,Darwin,10,282,29.0,23.0,6.0,0.0,9.7
2023-10-10,Darwin,10,283,31.0,20.2,10.8,0.0,10.2
2023-10-11,Darwin,10,284,32.0,21.9,10.1,1.6,8.5
2023-10-12,Darwin,10,285,26.2,19.4,6.8,7.4,9.1
2023-10-13,Darwin,10,286,33.5,24.6,8.9,0.0,8.9
2023-10-14,Darwin,10,287,31.2,21.2,10.0,0.0,9.3
2023-10-15,Darwin,10,288,27.7,21.3,6.4,0.0,10.0
2023-10-16,Darwin,10,289,30.1,22.4,7.7,0.0,9.4
2023-10-17,Darwin,10,290,31.6,21.3,10.3,1.0,9.6
2023-10-18,Darwin,10,291,31.6,24.6,7.0,1.2,10.2
2023-10-19,Darwin,10,292,32.2,24.7,7.5,0.0,10.1
2023-10-20,Darwin,10,293,31.9,25.5,6.4,0.0,10.1
2023-10-21,Darwin,10,294,33.9,24.1,9.8,0.0,9.5
2023-10-22,Darwin,10,295,29.8,23.8,6.0,1.1,8.3
2023-10-23,Darwin,10,296,29.1,19.5,9.6,1.7,9.6
2023-10-24,Darwin,10,297,30.1,19.5,10.6,0.0,8.8
2023-10-25,Darwin,10,298,30.0,22.0,8.0,1.0,9.0
2023-10-26,Darwin,10,299,31.5,22.6,8.9,1.7,9.6
2023-10-27,Darwin,10,300,29.8,23.6,6.2,6.6,9.4
2023-10-28,Darwin,10,301,29.9,22.7,7.2,7.2,9.8
2023-10-29,Darwin,10,302,30.8,23.0,7.8,0.0,9.5
2023-10-30,Darwin,10,303,30.1,19.0,11.1,3.4,9.4
2023-10-31,Darwin,10,304,30.3,19.4,10.9,0.0,8.6
2023-11-01,Darwin,11,305,27.7,20.0,7.7,2.0,9.3
2023-11-02,Darwin,11,306,30.9,23.6,7.3,3.9,8.3
2023-11-03,Darwin,11,307,33.3,25.3,8.0,0.0,8.7
2023-11-04,Darwin,11,308,29.8,21.2,8.6,0.0,8.3
2023-11-05,Darwin,11,309,32.6,21.6,11.0,2.7,8.8
2023-11-06,Darwin,11,310,30.8,22.5,8.3,0.0,9.8
2023-11-07,Darwin,11,311,29.6,21.2,8.4,0.0,9.3
2023-11-08,Darwin,11,312,34.1,27.4,6.7,0.0,9.1
2023-11-09,Darwin,11,313,28.7,17.9,10.8,1.1,9.8
2023-11-10,Darwin,11,314,35.2,26.9,8.3,0.0,8.8
2023-11-11,Darwin,11,315,32.0,26.0,6.0,0.0,8.8
2023-11-12,Darwin,11,316,31.2,21.1,10.1,0.0,9.6
2023-11-13,Darwin,11,317,30.5,22.8,7.7,0.0,9.0
2023-11-14,Darwin,11,318,35.3,27.7,7.6,0.0,8.4
2023-11-15,Darwin,11,319,31.4,25.2,6.2,0.0,9.3
2023-11-16,Darwin,11,320,35.5,25.4,10.1,0.0,9.1
2023-11-17,Darwin,11,321,30.6,19.0,11.6,0.6,9.0
2023-11-18,Darwin,11,322,34.4,26.4,8.0,4.9,8.8
2023-11-19,Darwin,11,323,32.6,20.9,11.7,14.7,9.0
2023-11-20,Darwin,11,324,30.0,18.6,11.4,1.9,8.4
2023-11-21,Darwin,11,325,28.7,19.9,8.8,0.0,10.1
2023-11-22,Darwin,11,326,33.4,23.5,9.9,10.6,8.8
2023-11-23,Darwin,11,327,31.1,19.9,11.2,4.3,9.7
2023-11-24,Darwin,11,328,31.6,20.0,11.6,4.2,9.9
2023-11-25,Darwin,11,329,35.8,28.6,7.2,0.0,8.3
2023-11-26,Darwin,11,330,33.2,26.0,7.2,1.4,9.6
2023-11-27,Darwin,11,331,34.2,24.2,10.0,0.0,8.3
2023-11-28,Darwin,11,332,33.5,26.1,7.4,17.2,9.5
2023-11-29,Darwin,11,333,29.3,18.9,10.4,9.5,9.2
2023-11-30,Darwin,11,334,32.6,22.4,10.2,7.2,9.5
2023-12-01,Darwin,12,335,36.3,29.3,7.0,3.8,8.9
2023-12-02,Darwin,12,336,35.7,26.4,9.3,18.7,9.6
2023-12-03,Darwin,12,337,37.0,25.4,11.6,0.0,9.1
2023-12-04,Darwin,12,338,31.8,23.1,8.7,6.3,8.7
2023-12-05,Darwin,12,339,30.0,19.9,10.1,0.0,8.7
2023-12-06,Darwin,12,340,36.8,27.1,9.7,0.0,8.6
2023-12-07,Darwin,12,341,37.9,30.8,7.1,9.3,8.2
2023-12-08,Darwin,12,342,29.1,17.1,12.0,0.0,9.3
2023-12-09,Darwin,12,343,34.2,25.1,9.1,0.0,9.9
2023-12-10,Darwin,12,344,30.1,20.0,10.1,4.3,8.5
2023-12-11,Darwin,12,345,32.9,21.5,11.4,0.0,9.5
2023-12-12,Darwin,12,346,30.7,22.1,8.6,0.0,8.3
2023-12-13,Darwin,12,347,29.5,19.6,9.9,0.0,9.0
2023-12-14,Darwin,12,348,35.7,29.1,6.6,1.0,8.5
2023-12-15,Darwin,12,349,34.5,23.7,10.8,0.0,8.4
2023-12-16,Darwin,12,350,29.6,20.2,9.4,0.0,8.8
2023-12-17,Darwin,12,351,33.6,23.1,10.5,16.3,9.2
2023-12-18,Darwin,12,352,34.7,25.6,9.1,5.4,10.0
2023-12-19,Darwin,12,353,34.2,22.9,11.3,0.0,9.5
2023-12-20,Darwin,12,354,31.9,23.7,8.2,6.9,9.3
2023-12-21,Darwin,12,355,32.8,20.9,11.9,1.1,9.2
2023-12-22,Darwin,12,356,34.1,25.4,8.7,0.0,9.7
2023-12-23,Darwin,12,357,31.6,23.8,7.8,0.0,8.8
2023-12-24,Darwin,12,358,33.6,22.3,11.3,0.0,9.1
2023-12-25,Darwin,12,359,35.9,25.5,10.4,0.0,8.9
2023-12-26,Darwin,12,360,36.0,29.3,6.7,0.0,8.6
2023-12-27,Darwin,12,361,32.7,21.6,11.1,0.0,10.2
2023-12-28,Darwin,12,362,33.9,23.4,10.5,0.0,9.7
2023-12-29,Darwin,12,363,34.6,24.8,9.8,3.5,8.8
2023-12-30,Darwin,12,364,32.3,23.9,8.4,0.0,9.6
2023-12-31,Darwin,12,365,31.6,20.0,11.6,0.0,8.3
2024-01-01,Darwin,1,1,34.1,25.4,8.7,0.0,9.1
2024-01-02,Darwin,1,2,32.2,24.3,7.9,0.0,10.0
2024-01-03,Darwin,1,3,38.0,28.3,9.7,0.0,9.8
2024-01-04,Darwin,1,4,35.1,23.8,11.3,0.0,10.0
2024-01-05,Darwin,1,5,33.3,24.6,8.7,0.0,8.3
2024-01-06,Darwin,1,6,31.5,21.2,10.3,0.0,8.9
2024-01-07,Darwin,1,7,31.5,23.8,7.7,0.0,8.6
